request_id,tenant_id,apartment_id,request_date,start_month,duration
15247,780,450,2020-06-09,2021-05,17
15248,303,2017,2024-01-07,2024-10,5
15254,702,2108,2022-03-25,2022-08,15
15261,917,2682,2022-05-11,2023-01,14
15264,88,250,2021-10-15,2022-10,5
15273,259,246,2020-06-02,2020-07,17
15276,989,2033,2022-02-16,2022-09,8
15282,840,1578,2023-11-05,2024-11,16
15284,396,2489,2024-01-15,2024-12,5
15295,850,2170,2022-05-07,2022-08,15
15296,152,2871,2022-03-05,2023-01,24
15303,637,434,2020-08-19,2021-07,23
15311,677,182,2023-10-16,2024-08,23
15312,269,1805,2022-11-21,2023-09,7
15313,910,1266,2020-07-13,2021-06,22
15328,416,992,2022-08-21,2023-02,19
15330,602,1983,2020-02-19,2021-02,19
15346,856,53,2024-05-09,2024-07,15
15356,305,1011,2023-12-01,2024-11,23
15357,107,577,2021-04-23,2022-01,9
15374,807,2746,2021-10-29,2022-08,18
15380,270,2924,2022-06-06,2023-04,18
15382,95,2817,2020-03-26,2020-12,12
15403,557,853,2023-01-31,2024-01,20
15404,505,1744,2023-01-27,2023-04,3
15407,797,776,2022-11-15,2023-09,15
15415,828,1772,2022-09-06,2022-10,13
15426,728,1371,2021-03-27,2021-11,21
15438,255,248,2022-09-15,2023-06,7
15439,763,2603,2022-11-04,2023-06,20
15447,946,2975,2021-11-06,2022-02,14
15448,19,1022,2022-11-17,2023-07,16
15450,48,2859,2020-09-27,2021-02,22
15459,679,282,2024-02-13,2024-08,4
15460,54,2630,2021-01-24,2021-07,22
15462,980,2649,2022-12-24,2023-07,16
15482,88,973,2020-03-04,2021-03,11
15484,365,1581,2024-06-03,2024-10,24
15491,975,202,2020-10-21,2021-05,13
15492,711,1961,2023-08-08,2024-04,4
15497,525,2650,2020-12-02,2021-10,5
15499,730,1064,2022-07-09,2023-06,9
15510,393,1901,2022-12-22,2023-09,24
15515,338,708,2022-04-18,2023-03,24
15523,598,1697,2021-10-09,2022-03,11
15524,375,1116,2023-01-30,2023-12,12
15527,590,2061,2021-01-05,2021-07,4
15528,290,1226,2021-05-26,2021-10,19
15534,803,1758,2024-01-24,2024-10,13
15542,562,2732,2022-01-01,2022-02,11
15548,814,98,2024-05-09,2024-08,5
15550,686,1645,2022-01-24,2022-05,8
15551,486,817,2023-11-27,2024-01,15
15552,717,211,2021-05-28,2021-10,18
15560,901,2580,2022-11-24,2023-07,12
15562,232,10,2022-04-26,2023-01,4
15564,141,891,2021-08-30,2022-01,24
15565,743,2071,2020-03-01,2020-10,7
15568,338,1895,2022-04-19,2023-02,19
15573,553,2227,2022-05-12,2022-10,18
15575,440,2708,2024-11-01,2024-12,17
15593,364,419,2020-01-05,2020-06,22
15595,598,627,2022-02-07,2022-11,9
15620,785,2433,2022-09-11,2023-08,24
15623,434,1271,2023-11-01,2024-05,9
15624,801,2923,2023-10-19,2024-09,5
15630,282,1868,2022-01-26,2023-01,16
15632,752,1682,2023-09-23,2024-04,20
15634,847,2662,2023-12-07,2024-08,8
15643,234,2896,2020-01-17,2020-09,15
15649,314,2442,2023-10-02,2024-10,3
15659,542,1948,2020-05-10,2021-01,4
15664,278,2092,2022-03-28,2023-02,20
15665,608,1824,2024-09-24,2024-11,11
15672,87,2945,2023-02-19,2024-02,11
15673,937,207,2023-03-15,2023-10,17
15690,67,2963,2022-11-27,2023-04,23
15694,282,674,2020-02-13,2020-08,16
15697,406,1535,2024-04-15,2024-09,17
15702,138,887,2022-10-07,2023-07,5
15704,489,1488,2022-10-30,2023-01,7
15722,857,1627,2020-05-31,2020-09,4
15725,191,271,2023-10-01,2023-12,12
15727,27,796,2023-02-06,2023-03,22
15728,611,2768,2020-04-24,2020-12,16
15732,999,717,2021-06-20,2021-07,10
15740,290,963,2020-11-24,2021-03,3
15748,339,1846,2022-01-19,2022-09,11
15754,831,1932,2022-07-16,2022-10,20
15757,584,2924,2023-10-06,2023-11,12
15758,522,2625,2021-03-01,2021-09,3
15770,437,2332,2021-11-29,2021-12,21
15772,132,948,2023-09-30,2023-12,24
15774,686,1588,2020-08-24,2020-11,15
15776,483,574,2022-10-12,2022-12,21
15782,738,1761,2022-11-21,2023-04,11
15785,415,721,2023-08-03,2024-02,18
15787,517,972,2020-09-07,2021-03,10
15797,226,2642,2024-09-18,2024-12,14
15805,539,1405,2024-04-14,2024-06,13
15809,778,803,2022-08-04,2022-09,8
15818,530,2473,2024-01-25,2024-04,18
15824,325,2603,2020-01-01,2021-01,6
15830,327,15,2024-08-14,2024-11,22
15831,109,2982,2022-06-21,2022-09,10
15835,395,666,2023-08-04,2023-09,9
15837,670,664,2024-05-22,2024-06,11
15840,343,1554,2020-12-12,2021-10,4
15842,376,2190,2023-05-10,2024-05,24
15849,204,377,2023-06-18,2024-05,21
15858,438,2868,2023-11-27,2024-06,24
15861,426,1178,2024-04-23,2024-09,23
15864,7,2787,2020-07-27,2020-12,9
15884,33,250,2023-04-01,2023-10,23
15885,706,2499,2020-01-02,2020-05,16
15886,749,1356,2023-11-15,2024-11,7
15887,859,2952,2021-07-21,2022-06,20
15893,412,1269,2024-09-15,2024-11,12
15895,175,1795,2021-04-09,2022-01,10
15899,491,2794,2022-06-17,2022-10,14
15909,681,1344,2021-10-26,2022-08,9
15913,251,2049,2023-10-01,2024-09,18
15915,763,1876,2021-12-12,2022-03,17
15916,204,2229,2021-10-06,2022-06,13
15918,704,1755,2022-04-15,2022-10,23
15921,63,578,2023-04-07,2023-10,6
15922,14,953,2024-11-23,2024-12,21
15926,998,2781,2021-11-13,2022-06,21
15935,354,1834,2024-02-23,2024-06,4
15947,997,52,2024-03-13,2024-04,11
15949,44,2559,2021-11-15,2022-01,11
15954,203,476,2021-10-06,2022-07,10
15955,948,1707,2020-08-29,2021-06,17
15961,134,2807,2023-08-05,2024-04,4
15967,459,2392,2020-10-24,2021-06,16
15968,316,1045,2020-10-02,2021-07,17
15969,967,461,2022-05-24,2022-11,3
15971,683,2821,2021-07-20,2022-02,4
15972,95,75,2020-11-20,2021-05,14
15982,834,2042,2023-01-21,2023-04,22
15985,414,2491,2022-10-10,2023-03,23
15986,954,1404,2022-02-04,2022-12,3
15995,815,112,2024-01-18,2024-03,10
16008,376,1255,2021-07-25,2022-05,19
16013,798,1509,2023-03-16,2023-12,22
16014,227,189,2022-11-02,2023-04,22
16020,787,347,2023-07-19,2024-03,21
16023,68,2520,2024-10-11,2024-12,17
16030,142,1819,2020-11-13,2021-01,23
16037,581,2213,2022-10-12,2023-09,19
16049,210,2447,2021-08-29,2022-05,21
16052,836,1197,2023-05-29,2023-12,18
16055,477,2651,2023-10-04,2024-08,19
16061,613,2192,2022-03-08,2023-03,17
16069,619,1814,2020-11-13,2021-11,4
16079,403,2019,2023-12-08,2024-10,14
16080,212,1618,2023-03-12,2023-08,24
16082,965,1223,2023-08-28,2024-06,5
16087,637,183,2023-11-12,2023-12,18
16094,527,1219,2021-10-27,2022-02,14
16097,188,1637,2023-11-20,2024-08,24
16101,174,1753,2021-03-04,2021-07,21
16111,60,2671,2020-02-08,2020-07,19
16112,628,2580,2020-04-12,2021-01,10
16123,435,1225,2020-03-10,2021-03,17
16135,233,2000,2021-10-01,2022-10,19
16137,607,351,2020-06-30,2021-04,20
16148,561,1860,2022-04-13,2022-08,16
16150,31,2166,2023-11-14,2024-04,11
16159,217,279,2022-04-11,2022-09,10
16160,532,815,2021-07-09,2022-03,21
16166,23,2165,2024-07-30,2024-08,16
16169,207,2809,2023-05-10,2023-06,17
16178,798,2112,2020-01-03,2020-05,3
16179,780,2031,2024-02-13,2024-07,23
16184,354,1830,2020-01-23,2020-10,6
16185,600,521,2023-10-11,2024-02,12
16187,810,718,2024-06-22,2024-11,3
16197,442,159,2021-12-01,2022-06,5
16198,509,1573,2020-12-22,2021-10,8
16205,761,1558,2021-06-05,2021-11,19
16207,922,102,2023-06-25,2024-01,16
16209,489,1603,2023-07-18,2023-09,6
16210,544,499,2023-08-20,2023-12,21
16220,364,1317,2024-03-18,2024-05,8
16226,356,241,2022-09-12,2023-08,23
16256,717,493,2023-02-07,2023-08,6
16261,791,2169,2023-10-24,2024-08,8
16265,564,2132,2020-11-12,2021-04,16
16278,196,1413,2020-06-24,2020-12,14
16286,160,644,2022-08-09,2023-03,14
16289,220,1593,2021-05-07,2021-10,18
16295,902,2873,2023-07-17,2024-05,20
16296,422,1409,2023-11-30,2024-08,12
16303,274,2378,2020-10-20,2021-03,7
16309,271,740,2020-09-02,2021-01,9
16311,188,1922,2021-11-11,2022-05,7
16329,337,36,2020-08-11,2021-02,7
16335,719,298,2021-01-13,2021-05,23
16341,151,2801,2020-08-20,2021-03,4
16344,991,429,2022-07-01,2023-04,19
16348,802,330,2022-02-27,2022-04,15
16354,865,584,2021-04-24,2021-12,9
16368,286,2657,2023-05-23,2024-01,15
16377,459,2771,2023-12-05,2024-03,16
16385,644,2467,2020-07-25,2020-10,19
16392,373,2380,2020-08-13,2020-09,17
16394,357,2189,2021-09-28,2021-12,17
16395,681,86,2020-01-29,2020-08,16
16400,530,2898,2022-01-28,2023-01,16
16403,260,691,2022-08-06,2023-03,23
16409,989,2958,2024-08-20,2024-09,13
16416,669,1786,2020-01-16,2020-10,23
16417,483,2051,2022-07-27,2023-04,9
16419,813,1847,2020-06-16,2021-06,24
16426,887,1386,2022-10-23,2023-07,6
16432,184,2064,2020-12-19,2021-11,18
16437,890,2864,2021-09-23,2022-08,23
16451,822,2212,2023-12-31,2024-03,4
16452,748,53,2020-09-19,2021-01,22
16453,946,401,2021-10-12,2022-02,6
16460,12,2914,2020-12-01,2021-04,6
16461,391,192,2022-03-29,2022-05,19
16462,947,2754,2020-08-12,2021-03,21
16466,289,1445,2022-06-21,2023-04,8
16470,376,2032,2022-05-26,2023-05,9
16479,261,2695,2022-02-17,2022-12,3
16494,687,518,2022-12-05,2023-11,24
16495,753,1290,2020-11-14,2021-02,17
16496,713,1020,2022-07-14,2022-08,20
16501,228,1479,2022-12-30,2023-06,4
16505,532,104,2021-11-17,2022-11,14
16511,2,368,2024-05-04,2024-08,21
16519,646,1562,2023-02-01,2024-01,4
16522,233,246,2023-12-11,2024-02,19
16526,848,153,2020-07-17,2021-07,4
16530,477,2867,2020-01-17,2020-02,11
16532,61,2673,2023-03-06,2023-08,6
16533,40,1577,2023-06-21,2023-11,6
16535,635,1802,2024-05-15,2024-12,8
16537,461,83,2020-06-25,2020-08,9
16541,585,725,2021-10-26,2022-04,16
16550,694,2578,2023-12-02,2024-11,9
16558,716,2200,2024-07-07,2024-12,7
16561,536,623,2022-03-28,2022-10,11
16573,984,233,2023-12-04,2024-02,10
16587,44,434,2022-02-10,2022-08,10
16589,200,339,2024-01-16,2024-11,6
16595,201,2259,2023-12-14,2024-07,21
16597,514,1620,2024-02-07,2024-12,16
16617,330,184,2023-05-11,2024-05,22
16618,142,751,2020-05-07,2020-10,24
16621,370,2895,2020-03-08,2020-12,22
16625,511,2373,2020-01-03,2020-03,13
16626,447,550,2023-12-08,2024-04,23
16630,817,2465,2020-05-03,2021-03,19
16631,422,475,2022-02-13,2022-04,4
16632,662,1569,2021-01-14,2022-01,3
16633,181,785,2020-01-08,2020-09,16
16636,891,2338,2020-07-05,2020-09,3
16638,258,1805,2020-04-28,2021-01,16
16648,764,2349,2021-04-14,2021-12,20
16658,182,312,2022-04-12,2022-05,16
16660,719,741,2022-06-05,2022-07,4
16668,799,2817,2022-05-13,2023-03,5
16674,238,1783,2024-01-20,2024-06,15
16680,918,2976,2022-01-10,2022-06,7
16686,402,10,2021-08-29,2022-02,13
16687,449,301,2020-04-25,2021-04,14
16688,998,48,2022-11-30,2023-10,21
16696,801,2586,2023-09-11,2024-02,7
16707,53,1709,2021-08-21,2022-04,24
16710,767,2010,2021-12-16,2022-10,13
16713,107,962,2021-12-31,2022-09,19
16717,863,986,2021-11-29,2022-03,15
16735,443,591,2023-02-19,2023-12,14
16743,474,701,2023-07-09,2023-10,20
16749,883,2926,2024-03-30,2024-08,20
16762,372,1247,2021-12-16,2022-08,3
16763,881,1603,2024-04-07,2024-11,9
16764,19,2884,2020-09-06,2020-11,16
16773,14,1712,2024-02-29,2024-10,8
16774,647,2499,2021-01-14,2021-07,23
16780,549,2391,2021-03-05,2022-03,21
16787,900,1641,2023-04-21,2024-03,24
16789,375,2632,2023-09-13,2024-07,11
16792,579,2377,2021-11-25,2022-05,20
16795,918,548,2022-11-15,2023-06,14
16798,388,1750,2023-04-19,2024-01,21
16803,119,1238,2020-09-24,2021-03,4
16806,854,2386,2022-10-15,2023-09,10
16813,989,2055,2021-10-03,2022-03,11
16816,790,46,2022-12-17,2023-06,4
16821,204,2710,2024-08-31,2024-12,18
16823,767,59,2020-06-11,2020-07,4
16824,644,1581,2020-12-02,2021-02,23
16842,309,2771,2021-05-14,2021-11,11
16849,727,2731,2021-06-14,2022-05,19
16852,944,444,2022-12-13,2023-10,3
16858,740,2111,2020-07-11,2020-09,19
16863,224,2037,2020-12-20,2021-11,14
16868,100,2707,2024-07-23,2024-10,5
16872,607,2963,2023-03-21,2024-03,6
16873,820,2300,2022-11-16,2023-07,11
16874,965,2299,2024-07-15,2024-10,17
16881,148,1809,2023-05-22,2023-09,10
16882,243,2250,2022-12-04,2023-06,6
16893,761,2047,2020-12-10,2021-11,5
16896,138,2517,2020-10-21,2021-10,5
16899,786,2602,2020-04-21,2020-11,21
16900,794,2711,2024-04-30,2024-11,14
16903,986,2041,2022-09-18,2023-06,4
16905,433,7,2023-05-02,2023-07,8
16906,28,2979,2021-11-16,2022-06,18
16907,279,412,2021-08-16,2021-09,21
16916,944,1954,2022-07-02,2022-12,22
16923,641,1506,2021-01-22,2021-02,21
16924,663,2063,2021-06-12,2022-04,24
16928,779,35,2022-10-12,2023-07,15
16935,386,2528,2020-06-28,2021-05,12
16945,524,1747,2024-04-23,2024-07,23
16953,298,1205,2022-08-08,2023-06,10
16954,84,1663,2024-01-29,2024-11,21
16963,353,1849,2020-10-22,2021-09,23
16968,865,2058,2024-04-01,2024-09,23
16983,75,2355,2020-07-12,2020-09,16
16984,280,1671,2021-06-13,2021-11,20
16986,679,2643,2023-02-12,2023-11,13
16989,145,652,2022-09-14,2022-10,7
16991,779,1570,2021-09-16,2021-10,6
16992,62,1897,2022-10-26,2023-04,16
16996,271,1100,2020-05-11,2021-04,7
17008,427,236,2023-02-26,2023-08,10
17016,403,1345,2023-02-04,2023-09,4
17017,573,2606,2022-03-01,2022-04,3
17022,179,2394,2020-05-15,2020-07,18
17024,162,1815,2021-02-07,2021-05,11
17025,276,696,2023-12-29,2024-01,22
17027,343,143,2023-08-29,2024-08,23
17041,542,227,2023-08-31,2024-03,19
17043,851,2904,2021-03-04,2021-10,24
17044,821,2656,2020-02-02,2020-05,16
17048,422,328,2024-01-03,2024-09,12
17052,281,273,2022-04-08,2022-10,19
17058,87,658,2022-02-01,2022-06,11
17063,397,822,2023-04-29,2023-11,24
17066,448,2501,2021-02-28,2022-02,4
17074,324,363,2023-03-13,2023-11,4
17076,593,345,2020-04-24,2020-09,22
17084,168,165,2021-12-23,2022-12,13
17103,7,1951,2020-04-10,2020-05,3
17107,849,2749,2023-01-02,2023-09,13
17108,419,1896,2021-08-27,2022-05,21
17134,280,2089,2020-08-27,2020-10,23
17135,652,1658,2021-09-17,2022-01,16
17137,587,2441,2023-12-02,2024-09,18
17147,861,2059,2022-04-20,2022-09,12
17150,606,1923,2023-12-13,2024-02,5
17162,186,2212,2022-06-30,2022-08,8
17165,720,2547,2021-06-10,2021-10,9
17166,233,144,2020-03-23,2020-10,13
17168,356,352,2021-08-14,2021-10,3
17172,426,1563,2024-03-11,2024-11,12
17176,553,211,2021-09-13,2022-03,22
17180,95,472,2023-09-10,2024-07,4
17183,436,1890,2021-01-10,2021-02,15
17185,762,504,2020-09-12,2021-07,15
17194,907,50,2023-03-26,2023-10,5
17202,417,2490,2022-01-27,2022-04,9
17204,147,1971,2022-01-05,2022-09,21
17209,388,2605,2023-03-23,2023-06,7
17210,313,540,2022-02-06,2022-08,4
17217,816,2029,2022-03-26,2022-05,22
17221,912,1284,2020-09-13,2021-02,20
17227,716,2938,2023-11-27,2023-12,4
17230,458,1930,2020-07-22,2021-03,5
17233,302,1828,2020-05-02,2020-06,13
17234,33,175,2020-09-09,2021-07,13
17236,582,1624,2021-03-25,2021-04,6
17248,463,421,2023-09-03,2024-05,20
17269,66,1882,2021-12-20,2022-01,16
17278,116,509,2023-12-01,2024-05,20
17283,929,1131,2022-09-18,2023-01,14
17286,280,2849,2022-02-08,2022-05,21
17287,167,2824,2020-03-03,2020-12,23
17290,331,2889,2024-03-14,2024-10,21
17292,579,1474,2023-08-11,2023-12,23
17298,904,1903,2023-03-13,2024-02,15
17307,464,2822,2023-10-04,2023-12,21
17311,648,2934,2022-10-15,2023-03,10
17312,205,578,2022-09-06,2023-06,7
17315,873,315,2020-08-04,2021-01,3
17320,766,1556,2021-12-27,2022-04,19
17322,187,1296,2020-09-14,2021-09,24
17325,98,265,2023-03-04,2024-02,8
17338,507,1326,2023-06-05,2024-01,16
17340,459,2113,2021-07-22,2022-05,6
17341,605,2853,2022-05-19,2023-04,21
17355,440,2343,2021-11-24,2022-06,14
17359,882,2284,2021-07-01,2021-08,3
17363,192,429,2020-01-09,2020-02,16
17369,973,1087,2023-08-06,2024-06,24
17372,874,324,2022-07-07,2023-03,13
17375,137,2332,2023-10-18,2024-03,15
17394,327,956,2022-06-03,2022-11,6
17399,466,2599,2023-03-18,2023-12,22
17403,908,1256,2022-05-27,2022-08,18
17405,193,1201,2023-12-21,2024-06,6
17407,274,1117,2024-02-17,2024-03,16
17412,679,2785,2021-10-03,2022-02,16
17416,572,105,2021-01-04,2021-05,21
17418,113,1788,2023-09-25,2024-05,5
17420,449,1035,2020-05-31,2021-04,14
17439,548,1027,2020-12-14,2021-02,11
17447,16,995,2023-09-02,2024-01,24
17452,147,2646,2023-07-29,2023-08,15
17457,259,439,2022-07-30,2023-05,9
17459,75,1258,2023-08-21,2024-07,21
17461,178,2285,2021-12-14,2022-11,24
17462,947,2159,2021-02-23,2021-09,22
17465,776,1524,2020-10-09,2021-10,11
17466,106,898,2021-11-30,2022-02,3
17473,629,1618,2022-09-12,2023-01,7
17476,85,2398,2021-05-12,2021-09,6
17478,31,162,2023-10-24,2024-08,5
17518,701,1566,2022-12-22,2023-03,12
17524,747,2337,2023-12-22,2024-01,14
17526,589,2513,2022-11-18,2023-11,16
17527,960,708,2023-09-19,2024-05,22
17529,401,988,2024-05-16,2024-06,14
17534,379,1888,2024-01-09,2024-02,3
17544,163,1669,2023-09-19,2024-09,18
17545,435,2934,2024-06-03,2024-08,20
17550,316,2227,2022-11-29,2023-11,8
17551,225,713,2020-02-29,2020-06,23
17557,228,1646,2022-07-18,2023-06,12
17559,751,1853,2020-08-01,2021-07,15
17560,312,2439,2023-03-31,2023-11,15
17565,474,2535,2024-09-15,2024-10,21
17571,516,2147,2022-04-19,2022-11,5
17575,787,1973,2020-09-22,2020-11,19
17581,450,424,2023-08-05,2024-06,7
17586,410,1020,2024-01-11,2024-10,18
17607,567,2896,2022-06-23,2022-12,22
17612,881,1043,2023-02-22,2024-02,16
17626,465,2932,2021-10-23,2022-06,6
17627,377,361,2020-04-28,2020-05,24
17630,653,629,2021-07-03,2022-07,17
17638,203,1037,2020-11-16,2021-01,18
17647,408,2612,2022-05-04,2022-06,10
17651,537,2012,2023-03-09,2023-10,23
17653,495,2365,2024-07-24,2024-09,16
17658,520,8,2021-05-18,2022-02,21
17665,695,592,2021-10-23,2021-12,8
17666,497,320,2022-04-25,2022-08,5
17669,89,461,2020-09-25,2021-02,23
17671,557,2829,2021-01-29,2021-09,12
17686,859,1968,2020-07-13,2020-09,16
17693,289,1889,2024-09-29,2024-12,13
17697,528,2825,2020-08-25,2021-05,13
17703,113,1880,2020-07-12,2021-06,6
17704,128,384,2022-02-18,2023-01,13
17706,273,2747,2020-03-29,2020-07,4
17710,896,736,2020-10-10,2021-05,5
17721,361,1647,2021-12-19,2022-06,20
17727,568,2189,2020-11-04,2021-03,7
17730,505,1139,2022-11-15,2023-08,8
17732,988,40,2021-12-27,2022-04,5
17739,819,387,2023-10-02,2024-04,18
17751,835,1572,2022-01-08,2022-10,12
17754,904,928,2022-08-29,2022-10,12
17757,270,367,2023-09-27,2024-07,7
17760,185,1106,2022-09-03,2023-09,17
17772,554,1222,2023-08-25,2023-09,9
17777,998,1928,2020-05-31,2021-03,14
17781,540,1642,2020-10-27,2021-01,5
17796,768,1389,2021-04-11,2021-08,6
17797,28,2760,2022-11-20,2023-04,19
17798,462,1467,2024-07-24,2024-12,7
17802,565,836,2023-09-03,2024-05,3
17806,626,755,2020-06-23,2021-05,4
17814,100,1733,2023-01-16,2023-03,19
17816,120,2049,2022-01-17,2023-01,4
17825,318,982,2022-11-01,2023-07,14
17833,700,786,2023-08-15,2024-08,4
17848,7,2987,2023-05-23,2024-04,18
17851,647,2662,2023-04-30,2023-10,11
17854,220,907,2021-12-05,2022-09,18
17866,406,1769,2024-02-25,2024-03,18
17867,92,2588,2021-11-15,2022-01,12
17876,617,26,2020-07-27,2021-01,8
17880,215,2473,2023-06-03,2023-11,7
17893,74,2357,2023-08-24,2024-07,5
17896,661,184,2020-03-13,2021-02,23
17897,802,2724,2021-12-05,2022-10,17
17901,940,1543,2022-08-25,2023-05,6
17903,194,1278,2021-09-17,2022-04,13
17909,956,2303,2021-12-16,2022-01,17
17912,408,991,2023-06-01,2024-02,5
17919,368,2354,2022-07-06,2023-07,10
17920,478,2043,2020-12-02,2021-12,15
17921,324,2295,2021-09-15,2022-03,4
17925,356,409,2022-07-12,2023-02,23
17929,442,1654,2022-06-22,2023-03,3
17934,624,2826,2020-10-24,2021-03,10
17935,889,2791,2021-12-05,2022-09,14
17938,182,1262,2021-12-01,2022-03,10
17951,499,1639,2023-01-27,2023-06,11
17953,978,1533,2024-03-10,2024-09,19
17954,456,1060,2023-09-25,2024-02,18
17955,471,1974,2024-01-02,2024-07,16
17960,975,2496,2020-11-30,2021-09,15
17965,712,2122,2023-03-05,2024-03,15
17982,423,2888,2021-09-07,2022-01,3
17989,589,76,2023-07-09,2023-11,11
17993,412,1347,2021-11-08,2022-03,4
17994,428,1994,2020-08-15,2020-10,6
17995,234,2807,2023-10-25,2023-11,19
17996,916,2515,2024-06-12,2024-07,23
18027,378,1602,2021-04-25,2022-04,14
18031,369,2021,2020-05-09,2021-04,15
18037,94,1154,2023-11-29,2024-09,11
18051,630,2465,2022-08-11,2022-11,13
18052,849,2609,2021-04-30,2021-05,22
18059,414,1607,2021-09-30,2021-11,24
18072,968,2154,2023-04-15,2023-08,7
18073,624,2357,2023-12-01,2024-06,18
18078,365,424,2021-12-22,2022-06,21
18080,439,2830,2020-05-10,2020-10,13
18094,763,2038,2022-06-26,2022-07,16
18100,561,57,2023-11-14,2023-12,11
18101,829,1438,2024-02-05,2024-07,12
18103,56,997,2022-05-13,2023-03,3
18104,177,2908,2022-12-26,2023-10,4
18105,844,1448,2020-01-27,2020-09,13
18108,169,2925,2021-10-14,2022-04,20
18109,927,144,2023-11-12,2024-08,20
18111,645,941,2020-03-19,2020-12,9
18119,819,1473,2023-05-08,2023-07,23
18128,526,2194,2020-10-08,2020-12,11
18133,949,2676,2023-07-02,2024-01,19
18139,425,2720,2020-06-01,2020-09,5
18144,401,1817,2020-10-27,2021-10,9
18155,178,2367,2023-08-26,2023-09,9
18167,860,2402,2023-07-03,2023-09,11
18168,667,337,2022-12-04,2023-06,11
18171,4,168,2023-05-09,2024-03,22
18174,257,155,2022-07-05,2022-08,24
18178,716,2912,2023-04-16,2023-11,20
18179,22,2749,2020-02-22,2020-07,17
18183,570,54,2024-03-11,2024-08,6
18184,77,1326,2022-07-10,2023-07,5
18190,958,1205,2021-07-26,2021-09,19
18192,153,1733,2023-03-14,2023-10,5
18197,682,1930,2024-04-06,2024-10,20
18204,37,470,2023-11-20,2024-03,18
18223,777,777,2020-06-18,2021-01,10
18224,430,664,2021-10-30,2021-11,7
18225,70,982,2023-11-22,2024-04,9
18231,545,676,2022-01-06,2022-04,16
18234,285,1786,2022-12-02,2023-08,3
18240,161,1570,2020-03-10,2020-06,19
18241,298,987,2022-01-03,2022-03,17
18255,906,881,2021-05-08,2021-08,9
18261,121,2752,2020-01-09,2020-07,18
18270,24,2178,2021-10-01,2022-07,18
18278,170,227,2022-02-04,2022-08,22
18284,599,2273,2024-09-26,2024-11,14
18287,113,949,2021-02-23,2021-03,20
18291,240,554,2021-12-21,2022-12,18
18298,98,667,2020-10-31,2020-11,6
18300,901,759,2021-02-03,2021-11,5
18302,447,2019,2023-04-19,2023-12,14
18306,268,2788,2020-11-15,2021-09,16
18308,754,2080,2021-04-07,2021-10,21
18309,490,1764,2020-08-26,2021-06,3
18313,254,666,2020-07-01,2020-12,7
18316,593,1713,2021-11-02,2022-04,20
18318,801,1707,2020-02-29,2020-08,13
18321,292,2424,2022-05-16,2022-10,4
18331,341,1229,2021-06-15,2021-12,24
18332,444,1532,2021-05-11,2022-04,24
18335,173,1437,2023-02-15,2024-01,19
18337,395,1829,2022-07-14,2023-02,3
18344,715,1855,2023-09-16,2024-01,4
18349,956,2516,2022-10-20,2023-04,9
18362,803,2453,2022-08-24,2022-12,4
18364,771,2818,2020-01-25,2020-11,5
18376,579,2191,2021-06-12,2022-03,18
18380,212,1617,2021-11-07,2022-01,9
18381,680,2487,2023-06-16,2024-04,18
18386,173,1304,2023-03-27,2023-07,4
18392,866,1756,2022-10-10,2023-01,5
18393,605,1721,2022-11-05,2023-08,24
18400,326,1038,2020-11-14,2021-04,18
18401,555,904,2024-02-07,2024-04,4
18418,144,2675,2024-10-12,2024-11,16
18422,943,958,2021-10-17,2022-01,4
